AAAAMMJJHH,type
2020-05-19 06:10:36,S
2020-05-19 10:10:47,S
2020-05-19 10:24:16,S
2020-05-20 10:11:16,S
2020-05-20 10:12:58,S
2020-05-20 12:00:19,S
2020-05-20 18:43:10,S
2020-05-20 18:46:12,S
2020-05-20 23:46:50,R
2020-05-21 05:53:53,S
2020-05-21 05:54:15,S
2020-05-21 06:02:39,S
2020-05-21 06:12:32,S
2020-05-21 07:05:18,S
2020-05-21 10:10:49,S
2020-05-21 22:57:20,S
2020-05-22 08:15:20,S
2020-05-22 08:43:54,S
2020-05-22 08:48:22,S
2020-05-23 01:43:32,S
2020-05-23 02:44:34,S
2020-05-23 15:07:51,S
2020-05-24 16:51:13,S
2020-05-24 18:00:32,S
2020-05-25 09:29:33,S
2020-05-25 10:16:39,S
2020-05-25 17:48:36,S
2020-05-26 05:51:18,S
2020-05-26 14:11:36,S
2020-05-27 00:56:21,S
2020-05-27 16:48:04,S
2020-05-27 19:00:18,S
2020-05-28 09:46:46,S
2020-05-28 23:22:01,S
2020-05-29 01:44:58,S
2020-05-29 09:55:20,S
2020-05-29 10:21:26,S
2020-05-29 17:08:02,S
2020-05-29 20:11:21,S
2020-05-29 20:14:10,S
2020-05-30 22:38:44,S
2020-05-31 03:03:10,S
2020-05-31 11:36:09,S
2020-05-31 11:37:07,S
2020-05-31 12:32:38,S
2020-05-31 12:36:33,S
2020-05-31 14:40:43,S
2020-05-31 14:59:34,S
2020-05-31 16:39:08,S
2020-05-31 16:51:36,S
2020-05-31 18:56:53,S
2020-06-01 04:28:52,S
2020-06-01 07:53:04,S
2020-06-01 08:56:01,S
2020-06-02 01:52:08,S
2020-06-02 03:58:01,S
2020-06-02 10:24:33,S
2020-06-03 09:58:24,S
2020-06-03 10:16:19,S
2020-06-03 17:38:40,S
2020-06-04 08:08:15,S
2020-06-04 09:51:06,S
2020-06-04 10:25:26,S
2020-06-04 12:01:30,S
2020-06-05 07:19:08,S
2020-06-05 07:20:08,S
2020-06-05 07:26:23,S
2020-06-05 09:29:58,S
2020-06-07 18:05:10,S
2020-06-10 09:00:32,S
2020-06-12 08:13:22,S
2020-06-14 05:55:40,S
2020-06-15 08:37:59,S
2020-06-15 14:59:41,S
2020-06-15 15:42:33,S
2020-06-16 09:22:47,S
2020-06-17 08:02:01,S
2020-06-17 08:10:20,S
2020-06-17 16:43:03,S
2020-06-18 07:56:18,S
2020-06-18 09:42:39,S
2020-06-18 12:07:01,S
2020-06-19 09:06:52,S
2020-06-19 09:51:03,S
2020-06-22 00:11:28,S
2020-06-22 02:58:05,S
2020-06-22 05:47:34,S
2020-06-23 06:26:02,S
2020-06-23 07:59:20,S
2020-06-23 10:26:03,S
2020-06-24 00:01:04,S
2020-06-24 03:05:35,S
2020-06-24 14:03:38,S
2020-06-25 07:27:47,S
2020-06-25 22:12:05,S
2020-06-26 03:36:47,S
2020-06-26 03:52:59,S
2020-06-26 22:20:28,S
2020-06-28 08:08:36,S
2020-06-28 17:47:44,S
2020-06-29 03:18:09,S
2020-06-29 06:33:11,S
2020-06-30 07:04:45,S
2020-06-30 08:08:30,S
2020-06-30 09:32:21,S
2020-06-30 09:52:39,S
2020-06-30 10:30:20,S
2020-06-30 19:25:16,S
2020-07-01 04:11:41,S
2020-07-01 16:01:59,S
2020-07-02 08:29:49,S
2020-07-02 08:33:19,S
2020-07-02 09:44:51,S
2020-07-03 01:54:15,S
2020-07-03 02:09:31,S
2020-07-03 06:42:41,S
2020-07-03 09:23:23,S
2020-07-03 16:37:47,S
2020-07-04 04:23:01,S
2020-07-07 08:05:39,S
2020-07-07 09:04:07,S
2020-07-08 02:24:57,S
2020-07-08 06:15:47,S
2020-07-08 17:27:10,S
2020-07-08 17:43:53,S
2020-07-08 17:53:26,S
2020-07-09 05:15:09,S
2020-07-09 17:20:24,S
2020-07-10 09:42:27,S
2020-07-10 10:15:20,S
2020-07-11 11:53:55,S
2020-07-12 12:31:59,S
2020-07-12 15:07:03,S
2020-07-13 11:49:46,S
2020-07-13 11:51:00,S
2020-07-13 12:08:12,S
2020-07-13 19:48:47,S
2020-07-14 22:52:57,S
2020-07-15 01:57:29,S
2020-07-15 03:24:41,S
2020-07-15 11:55:28,S
2020-07-16 03:21:11,S
2020-07-16 09:09:06,S
2020-07-16 12:27:41,S
2020-07-17 02:52:21,S
2020-07-17 08:10:22,S
2020-07-17 08:14:50,S
2020-07-17 21:43:55,R
2020-07-18 00:27:32,S
2020-07-18 05:20:40,S
2020-07-18 23:24:12,S
2020-07-19 16:14:51,S
2020-07-20 02:09:49,S
2020-07-20 07:39:18,S
2020-07-21 02:03:51,R
2020-07-21 09:38:54,S
2020-07-22 01:07:19,S
2020-07-22 10:32:56,S
2020-07-23 06:38:25,S
2020-07-23 11:33:14,S
2020-07-24 07:31:59,S
2020-07-24 07:54:15,S
2020-07-24 13:38:23,S
2020-07-27 22:43:40,S
2020-07-29 15:19:07,S
2020-08-03 08:00:14,S
2020-08-03 10:07:05,S
2020-08-03 22:57:29,S
2020-08-04 09:40:42,S
2020-08-04 15:17:22,S
2020-08-05 08:42:21,S
2020-08-06 18:29:03,S
2020-08-07 09:04:33,S
2020-08-08 19:45:47,S
2020-08-08 23:10:54,S
2020-08-09 00:52:25,S
2020-08-09 04:51:49,S
2020-08-11 09:36:15,S
2020-08-12 11:01:11,S
2020-08-12 21:16:20,S
2020-08-13 03:40:01,S
2020-08-13 04:03:04,R
2020-08-13 21:00:06,S
2020-08-13 22:07:16,S
2020-08-16 19:54:09,S
2020-08-20 08:58:24,S
2020-08-20 21:13:35,R
2020-08-20 21:15:59,S
2020-08-21 12:04:53,S
2020-08-21 21:41:21,S
2020-08-22 17:37:06,S
2020-08-24 17:35:20,S
2020-08-26 00:41:22,S
2020-08-27 10:04:12,S
2020-08-27 10:08:35,S
2020-08-28 08:00:02,S
2020-08-29 05:34:11,R
2020-08-29 21:54:55,S
2020-08-30 05:47:42,S
2020-08-30 05:59:23,S
2020-08-31 12:18:15,R
2020-09-01 00:22:17,S
2020-09-01 09:43:15,S
2020-09-02 01:32:30,R
2020-09-03 08:07:39,S
2020-09-03 20:36:58,S
2020-09-04 13:07:54,S
2020-09-08 10:46:35,R
2020-09-09 09:58:23,S
2020-09-09 14:57:29,S
2020-09-10 01:33:37,S
2020-09-11 09:29:33,S
2020-09-11 10:03:16,S
2020-09-13 11:09:09,S
2020-09-15 10:02:40,S
2020-09-16 08:02:26,S
2020-09-16 09:53:30,S
2020-09-17 08:57:21,S
2020-09-17 10:01:33,S
2020-09-18 07:29:46,S
2020-09-18 07:55:24,S
2020-09-19 14:42:12,S
2020-09-20 11:00:50,S
2020-09-21 05:36:05,S
2020-09-21 12:38:00,S
2020-09-22 00:07:29,S
2020-09-22 09:11:54,S
2020-09-22 13:45:53,S
2020-09-23 10:04:09,S
2020-09-23 11:29:31,S
2020-09-24 14:09:51,S
2020-09-25 02:02:52,S
2020-09-25 08:02:40,S
2020-09-25 09:28:18,R
2020-09-25 09:47:12,S
2020-09-25 10:02:43,R
2020-09-25 22:31:39,S
2020-09-27 07:33:44,S
2020-09-27 12:58:51,S
2020-09-28 02:48:05,S
2020-09-28 03:41:27,S
2020-09-28 14:06:10,S
2020-09-29 08:39:36,R
2020-09-30 22:03:56,S
2020-09-30 22:56:43,S
2020-09-30 23:38:57,S
2020-09-30 23:40:00,S
2020-10-01 00:23:02,S
2020-10-01 08:26:13,S
2020-10-01 09:54:46,S
2020-10-01 11:09:41,S
2020-10-02 09:52:45,S
2020-10-02 13:59:20,S
2020-10-02 14:11:06,S
2020-10-02 15:33:56,R
2020-10-05 13:28:22,S
2020-10-08 08:02:15,S
2020-10-08 08:46:00,S
2020-10-09 07:11:03,S
2020-10-09 09:46:43,S
2020-10-09 10:38:23,S
2020-10-09 14:00:47,S
2020-10-09 21:49:27,S
2020-10-12 09:16:10,S
2020-10-12 09:39:39,S
2020-10-12 14:23:36,S
2020-10-12 16:05:11,S
2020-10-13 12:14:39,S
2020-10-14 10:04:18,S
2020-10-14 10:36:04,S
2020-10-14 10:36:18,S
2020-10-14 21:14:37,S
2020-10-15 00:22:28,S
2020-10-15 05:00:22,S
2020-10-15 09:30:43,S
2020-10-15 13:18:15,S
2020-10-15 14:07:27,S
2020-10-16 12:07:44,S
2020-10-16 22:59:56,S
2020-10-17 01:54:15,S
2020-10-19 15:32:29,S
2020-10-19 21:06:45,S
2020-10-20 14:08:10,S
2020-10-20 18:07:15,S
2020-10-21 14:15:14,S
2020-10-21 17:22:30,S
2020-10-22 04:01:19,S
2020-10-22 07:02:10,S
2020-10-22 07:38:34,S
2020-10-22 13:58:13,S
2020-10-23 07:39:41,S
2020-10-23 13:52:47,S
2020-10-23 16:56:26,S
2020-10-25 13:37:56,S
2020-10-25 19:36:31,S
2020-10-25 19:43:58,S
2020-10-25 23:42:50,S
2020-10-26 20:48:12,S
2020-10-27 06:05:48,S
2020-10-27 09:03:30,S
2020-10-27 15:00:46,S
2020-10-27 15:10:21,S
2020-10-28 04:16:39,S
2020-10-29 09:44:23,S
2020-10-29 12:34:25,S
2020-10-29 13:17:10,S
2020-10-29 15:05:33,S
2020-11-01 13:17:25,S
2020-11-04 07:37:59,S
2020-11-04 09:33:08,S
2020-11-04 10:54:07,S
2020-11-04 10:57:11,S
2020-11-05 10:22:40,S
2020-11-05 21:43:02,S
2020-11-08 23:57:10,S
2020-11-09 05:36:52,S
2020-11-10 12:54:12,S
2020-11-11 03:56:59,S
2020-11-12 10:03:36,S
2020-11-12 10:30:05,S
2020-11-12 16:17:55,S
2020-11-13 10:49:26,S
2020-11-14 07:28:00,S
2020-11-17 01:20:25,S
2020-11-19 10:07:42,S
2020-11-20 08:59:43,S
2020-11-20 14:51:43,S
2020-11-22 03:55:12,S
2020-11-22 04:02:01,S
2020-11-23 12:12:46,S
2020-11-24 17:27:22,S
2020-11-25 03:02:04,S
2020-11-25 15:11:23,S
2020-11-26 10:30:06,S
2020-11-26 10:54:01,S
2020-11-27 07:56:17,S
2020-11-27 14:59:45,S
2020-11-30 09:11:32,S
2020-11-30 23:05:38,S
2020-11-30 23:26:42,S
2020-12-01 06:58:49,R
2020-12-01 08:19:32,S
2020-12-01 08:40:09,S
2020-12-01 10:36:35,S
2020-12-01 15:12:39,S
2020-12-01 18:06:54,S
2020-12-02 11:38:55,S
2020-12-03 10:25:56,S
2020-12-03 15:10:54,S
2020-12-03 15:39:09,S
2020-12-04 05:59:58,S
2020-12-04 20:52:11,S
2020-12-04 22:06:09,S
2020-12-05 06:53:39,S
2020-12-05 12:49:22,S
2020-12-08 14:50:28,S
2020-12-08 21:18:54,S
2020-12-09 09:50:11,S
2020-12-09 14:49:50,S
2020-12-11 03:47:07,S
2020-12-11 13:01:29,S
2020-12-11 16:15:51,S
2020-12-11 23:26:28,S
2020-12-12 11:54:49,S
2020-12-13 09:21:50,S
2020-12-13 12:32:31,S
2020-12-15 11:05:40,S
2020-12-16 03:46:02,S
2020-12-16 11:10:00,S
2020-12-17 11:16:12,S
2020-12-17 13:18:18,S
2020-12-17 16:00:01,S
2020-12-17 16:15:25,S
2020-12-18 08:09:56,S
2020-12-18 18:21:10,S
2020-12-20 22:17:55,S
2020-12-21 14:44:17,S
2020-12-24 04:16:00,S
2020-12-25 17:15:23,S
2020-12-26 03:29:21,S
2020-12-26 20:24:36,S
2020-12-27 02:47:39,S
2020-12-27 03:50:15,S
2020-12-27 08:37:22,S
2020-12-27 08:50:51,S
2020-12-28 03:30:35,S
2020-12-28 05:29:55,S
2020-12-28 06:51:44,S
2020-12-29 08:48:03,S
2020-12-29 11:21:43,S
2020-12-29 13:03:39,S
2020-12-29 14:37:54,S
2020-12-30 05:16:53,S
2020-12-30 05:28:29,S
2020-12-30 09:05:20,S
2020-12-31 09:04:15,S
2021-01-01 09:32:46,S
2021-01-01 10:32:52,S
2021-01-02 13:05:43,S
2021-01-04 06:51:43,S
2021-01-14 14:30:27,S
2021-01-18 18:09:01,S
2021-01-19 10:33:57,S
2021-01-19 23:37:31,S
2021-01-20 07:22:04,S
2021-01-20 07:32:03,S
2021-01-21 10:34:38,S
2021-01-22 05:44:42,S
2021-01-22 18:34:40,S
2021-01-23 14:11:47,S
2021-01-23 18:58:42,S
2021-01-25 11:01:13,S
2021-01-26 08:24:08,S
2021-01-27 09:19:33,S
2021-01-28 04:16:35,S
2021-01-28 10:24:06,S
2021-01-30 03:54:53,S
2021-02-02 02:53:39,R
2021-02-03 22:36:17,S
2021-02-04 10:39:21,S
2021-02-04 11:59:58,S
2021-02-05 14:14:55,S
2021-02-07 09:37:59,S
2021-02-07 17:21:29,S
2021-02-08 01:44:03,S
2021-02-09 09:39:22,S
2021-02-10 01:14:15,S
2021-02-10 15:06:43,S
2021-02-11 10:09:07,S
2021-02-11 11:24:53,S
2021-02-12 01:06:20,S
2021-02-13 14:20:38,S
2021-02-14 12:11:20,S
2021-02-15 00:32:34,S
2021-02-15 03:48:59,S
2021-02-17 15:09:04,S
2021-02-17 20:19:11,S
2021-02-18 09:41:07,S
2021-02-22 12:05:08,S
2021-02-24 09:00:08,R
2021-02-25 10:22:31,S
2021-02-27 20:00:56,S
2021-03-01 19:44:34,S
2021-03-03 04:39:03,S
2021-03-03 10:54:24,S
2021-03-04 11:36:12,S
2021-03-04 13:02:35,S
2021-03-04 15:07:20,R
2021-03-08 00:06:09,S
2021-03-08 10:52:07,S
2021-03-08 15:07:22,S
2021-03-08 18:42:41,S
2021-03-10 01:07:40,S
2021-03-10 10:54:23,S
2021-03-11 10:29:14,S
2021-03-11 10:37:29,S
2021-03-11 11:12:29,S
2021-03-11 17:29:05,S
2021-03-11 17:59:25,S
2021-03-11 18:10:48,R
2021-03-12 01:55:20,R
2021-03-12 08:43:41,S
2021-03-12 12:20:57,S
2021-03-12 14:51:10,S
2021-03-14 04:04:02,S
2021-03-15 08:32:28,S
2021-03-15 09:44:19,S
2021-03-15 10:56:53,S
2021-03-15 13:28:13,S
2021-03-16 01:59:48,S
2021-03-16 12:47:11,S
2021-03-16 15:06:44,S
2021-03-16 21:45:45,S
2021-03-16 22:11:33,R
2021-03-17 00:01:51,S
2021-03-17 02:10:50,S
2021-03-17 03:01:55,S
2021-03-17 19:41:46,S
2021-03-17 19:48:25,S
2021-03-18 00:06:07,S
2021-03-18 00:12:46,S
2021-03-18 00:19:06,S
2021-03-18 08:28:38,S
2021-03-18 09:34:42,S
2021-03-18 15:06:28,R
2021-03-19 09:02:14,S
2021-03-19 10:13:54,S
2021-03-21 03:03:34,S
2021-03-21 17:38:00,S
2021-03-22 15:08:46,S
2021-03-23 17:13:12,S
2021-03-24 15:08:28,S
2021-03-24 20:34:35,S
2021-03-24 23:25:56,S
2021-03-25 09:51:33,S
2021-03-25 10:32:54,S
2021-03-25 10:38:39,S
2021-03-25 15:27:49,S
2021-03-25 15:31:45,S
2021-03-25 16:15:08,S
2021-03-25 18:25:47,S
2021-03-27 13:49:51,S
2021-03-30 07:53:02,S
2021-03-30 12:07:11,S
2021-03-30 14:16:58,S
2021-03-30 16:26:51,S
2021-03-31 20:40:38,S
2021-03-31 22:37:25,S
2021-04-01 09:03:25,S
2021-04-01 09:56:07,S
2021-04-02 08:07:26,S
2021-04-02 23:57:35,S
2021-04-03 03:36:48,S
2021-04-03 15:09:03,S
2021-04-04 00:35:17,S
2021-04-04 00:55:58,S
2021-04-06 07:42:23,S
2021-04-06 23:41:22,S
2021-04-07 02:30:08,S
2021-04-07 02:41:04,S
2021-04-07 04:30:54,S
2021-04-07 07:47:16,S
2021-04-08 08:42:14,S
2021-04-10 23:22:32,S
2021-04-10 23:23:14,S
2021-04-11 16:42:37,S
2021-04-12 05:31:16,S
2021-04-12 17:36:25,S
2021-04-12 22:14:43,S
2021-04-13 07:37:44,S
2021-04-13 09:39:49,S
2021-04-14 08:10:02,S
2021-04-16 08:01:55,S
2021-04-16 19:21:50,S
2021-04-19 14:12:31,S
2021-04-19 22:59:02,S
2021-04-21 14:09:48,R
2021-04-22 08:34:39,S
2021-04-22 16:06:21,S
2021-04-22 18:32:43,S
2021-04-22 20:43:26,S
2021-04-23 20:53:07,S
2021-04-29 09:23:34,S
2021-05-03 09:42:40,S
2021-05-05 08:14:38,S
2021-05-07 15:05:44,S
2021-05-09 23:49:54,S
2021-05-11 09:28:02,S
2021-05-12 09:42:18,S
2021-05-13 09:20:03,S
2021-05-14 02:48:06,S
2021-05-19 14:47:11,S
2021-05-20 09:55:04,S
2021-05-20 10:11:10,S
2021-05-20 23:19:57,S
2021-05-21 01:53:30,S
2021-05-22 05:02:11,R
2021-05-23 18:59:36,S
2021-05-24 06:46:06,S
2021-05-24 08:00:46,S
2021-05-26 01:25:36,S
2021-05-26 04:52:37,S
2021-05-26 17:21:10,S
2021-05-27 09:15:06,S
2021-05-30 03:55:15,S
2021-06-01 07:19:55,S
2021-06-02 06:32:46,S
2021-06-02 09:48:29,S
2021-06-03 09:52:48,S
2021-06-04 07:17:59,S
2021-06-04 10:00:11,S
2021-06-06 04:04:13,S
2021-06-06 05:23:29,S
2021-06-07 07:54:04,S
2021-06-08 04:01:42,S
2021-06-08 08:59:06,S
2021-06-08 20:56:16,S
2021-06-08 21:01:19,S
2021-06-09 08:31:01,S
2021-06-10 12:04:04,S
2021-06-12 07:43:07,S
2021-06-12 15:41:58,S
2021-06-12 15:50:36,S
2021-06-15 07:44:22,S
2021-06-15 09:49:48,S
2021-06-15 10:04:39,S
2021-06-17 09:04:24,S
2021-06-17 10:00:51,S
2021-06-21 12:13:06,S
2021-06-21 16:56:53,S
2021-06-22 08:35:16,S
2021-06-22 09:07:35,S
2021-06-23 09:46:47,S
2021-06-24 01:37:29,S
2021-06-24 07:06:36,R
2021-06-24 08:25:30,S
2021-06-25 01:49:19,S
2021-06-25 08:00:57,S
2021-06-25 09:52:49,S
2021-06-26 03:01:20,S
2021-06-27 09:21:16,S
2021-06-29 23:46:00,S
2021-06-30 10:00:36,S
2021-07-01 07:56:32,S
2021-07-01 08:24:45,S
2021-07-01 09:16:02,S
2021-07-01 09:20:24,S
2021-07-01 11:12:29,S
2021-07-01 12:06:00,S
2021-07-01 23:43:48,S
2021-07-02 08:19:32,S
2021-07-02 10:18:43,S
2021-07-04 05:45:50,S
2021-07-04 08:40:46,S
2021-07-08 09:07:18,S
2021-07-09 04:42:49,S
2021-07-09 05:09:35,S
2021-07-09 15:23:58,S
2021-07-11 10:57:36,S
2021-07-13 00:43:15,S
2021-07-13 07:40:46,S
2021-07-13 09:04:48,S
2021-07-13 15:24:31,S
2021-07-14 10:23:05,S
2021-07-15 02:55:27,S
2021-07-15 09:13:45,S
2021-07-15 16:27:29,S
2021-07-15 20:44:24,R
2021-07-19 06:23:15,S
2021-07-20 04:15:47,S
2021-07-20 10:25:57,S
2021-07-21 05:33:15,S
2021-07-21 07:42:51,S
2021-07-21 17:40:15,S
2021-07-22 09:50:40,S
2021-07-22 20:09:12,S
2021-07-22 22:55:02,S
2021-07-27 08:04:47,S
2021-07-27 08:10:15,S
2021-07-27 22:41:52,S
2021-07-28 08:19:37,R
2021-07-28 09:50:19,S
2021-07-29 01:37:31,S
2021-07-29 01:40:00,S
2021-07-29 04:49:19,S
2021-07-29 07:34:59,S
2021-08-01 10:53:51,S
2021-08-01 14:11:23,S
2021-08-02 03:19:16,S
2021-08-03 00:19:33,S
2021-08-03 00:56:24,S
2021-08-03 09:56:56,S
2021-08-04 00:04:19,S
2021-08-04 02:52:59,S
2021-08-04 10:31:20,S
2021-08-04 15:48:53,S
2021-08-05 09:56:00,S
2021-08-08 12:24:38,S
2021-08-08 17:34:27,S
2021-08-08 17:42:50,S
2021-08-08 18:10:26,S
2021-08-08 19:41:08,S
2021-08-09 16:47:40,S
2021-08-11 18:53:45,S
2021-08-11 23:50:11,S
2021-08-12 22:52:21,S
2021-08-15 12:13:11,S
2021-08-15 21:46:01,S
2021-08-16 21:16:53,S
2021-08-18 06:23:05,S
2021-08-18 12:08:19,S
2021-08-19 00:01:54,S
2021-08-19 10:30:14,S
2021-08-19 20:17:39,S
2021-08-20 03:52:18,S
2021-08-20 09:44:42,S
2021-08-20 13:49:34,S
2021-08-20 18:13:53,S
2021-08-21 12:55:12,S
2021-08-23 07:57:45,S
2021-08-23 08:57:09,S
2021-08-23 20:04:53,S
2021-08-24 08:51:27,S
2021-08-26 09:37:53,S
2021-08-27 08:31:53,S
2021-08-27 14:08:38,S
2021-08-27 21:40:08,S
2021-08-28 15:55:00,S
2021-08-30 06:14:04,R
2021-08-31 06:45:15,S
2021-08-31 09:17:42,S
2021-09-01 08:08:19,S
2021-09-01 09:55:57,S
2021-09-01 20:35:19,S
2021-09-02 10:00:29,S
2021-09-04 18:16:46,S
2021-09-05 23:33:40,S
2021-09-05 23:36:04,S
2021-09-07 09:44:42,S
2021-09-08 02:49:17,S
2021-09-08 03:48:14,R
2021-09-08 05:30:05,S
2021-09-08 07:25:33,S
2021-09-08 12:52:12,S
2021-09-08 20:01:19,S
2021-09-09 07:48:24,S
2021-09-09 08:35:37,S
2021-09-09 11:40:27,S
2021-09-12 13:54:36,S
2021-09-13 08:05:24,S
2021-09-13 10:37:28,S
2021-09-13 14:24:08,S
2021-09-15 08:02:51,S
2021-09-15 08:55:18,S
2021-09-15 19:34:29,S
2021-09-17 08:00:49,R
2021-09-19 18:17:53,S
2021-09-19 23:16:11,S
2021-09-21 07:54:09,S
2021-09-26 23:38:28,S
2021-09-27 08:54:28,S
2021-09-27 14:07:59,S
2021-09-27 19:40:26,S
2021-09-28 00:47:04,S
2021-09-29 09:32:46,S
2021-09-29 09:38:48,S
2021-09-29 11:37:40,S
2021-09-29 14:08:05,S
2021-09-29 14:21:48,S
2021-10-01 00:29:10,S
2021-10-01 08:15:03,S
2021-10-01 10:05:49,S
2021-10-02 18:50:26,S
2021-10-03 00:19:09,S
2021-10-03 17:12:28,S
2021-10-04 04:09:59,S
2021-10-04 09:10:01,S
2021-10-04 09:31:24,S
2021-10-04 10:50:53,S
2021-10-05 05:39:51,S
2021-10-05 23:07:20,S
2021-10-06 19:59:31,S
2021-10-07 14:11:22,S
2021-10-08 05:56:26,S
2021-10-08 09:59:42,R
2021-10-09 22:41:13,S
2021-10-11 08:24:19,S
2021-10-11 20:46:48,S
2021-10-12 07:31:59,S
2021-10-12 14:07:24,S
2021-10-13 08:04:23,R
2021-10-13 08:44:06,S
2021-10-13 12:10:59,S
2021-10-14 02:52:39,S
2021-10-14 09:17:27,S
2021-10-17 00:22:38,S
2021-10-19 05:37:03,S
2021-10-19 09:39:11,S
2021-10-19 20:23:46,S
2021-10-20 06:26:07,R
2021-10-22 10:01:45,S
2021-10-22 21:08:26,S
2021-10-23 23:04:53,S
2021-10-27 05:30:59,S
2021-10-27 08:10:54,S
2021-10-27 09:31:29,R
2021-10-29 10:54:27,S
2021-11-01 08:23:48,R
2021-11-01 08:31:03,S
2021-11-01 10:40:19,S
2021-11-01 11:56:34,S
2021-11-01 20:13:39,S
2021-11-01 22:16:13,S
2021-11-01 23:56:18,R
2021-11-03 09:41:29,R
2021-11-04 10:40:37,R
2021-11-04 12:45:15,R
2021-11-04 12:59:09,R
2021-11-04 15:09:49,S
2021-11-05 10:52:01,S
2021-11-06 17:50:17,S
2021-11-10 05:34:00,S
2021-11-11 03:44:33,S
2021-11-12 09:01:41,S
2021-11-14 19:29:02,S
2021-11-15 06:04:16,R
2021-11-15 15:08:14,S
2021-11-16 05:43:14,S
2021-11-16 10:06:05,S
2021-11-16 17:28:09,S
2021-11-17 00:31:06,S
2021-11-17 09:16:45,S
2021-11-17 11:30:38,S
2021-11-17 15:06:19,S
2021-11-20 21:28:44,S
2021-11-25 09:22:30,S
2021-11-27 11:52:57,S
2021-11-28 00:40:49,S
2021-11-29 02:40:33,S
2021-11-29 13:03:57,R
2021-11-30 22:04:15,R
2021-12-01 10:50:03,R
2021-12-02 01:33:48,S
2021-12-02 01:55:53,S
2021-12-02 09:38:59,S
2021-12-02 13:04:46,S
2021-12-02 13:25:37,S
2021-12-03 14:48:21,S
2021-12-04 21:19:52,S
2021-12-05 00:06:06,S
2021-12-07 20:06:30,R
2021-12-07 21:41:10,S
2021-12-08 07:09:23,S
2021-12-09 09:36:50,S
2021-12-09 12:06:47,R
2021-12-09 23:40:46,S
2021-12-10 23:08:52,S
2021-12-11 05:27:17,S
2021-12-11 14:40:04,R
2021-12-12 15:05:32,S
2021-12-13 12:10:40,R
2021-12-13 16:24:43,S
2021-12-13 18:58:09,S
2021-12-14 10:31:47,R
2021-12-14 12:53:00,S
2021-12-15 19:46:04,R
2021-12-16 20:04:42,R
2021-12-17 09:00:36,R
2021-12-17 13:58:45,R
2021-12-18 10:35:30,R
2021-12-20 05:35:44,S
2021-12-21 08:57:20,S
2021-12-21 15:17:52,S
2021-12-23 02:23:13,S
2021-12-23 09:16:57,R
2021-12-25 00:00:33,S
2021-12-25 14:50:17,S
2021-12-26 08:39:32,S
2021-12-27 00:40:05,S
2021-12-27 18:33:38,R
2021-12-28 05:17:59,S
2021-12-30 07:43:42,S
2021-12-30 11:30:42,R
2021-12-31 01:56:50,S
2021-12-31 04:30:49,S
2022-01-03 09:36:49,S
2022-01-04 00:39:19,S
2022-01-05 08:50:11,R
2022-01-05 09:01:08,S
2022-01-05 22:50:40,R
2022-01-06 08:55:16,S
2022-01-06 21:18:30,R
2022-01-07 10:41:39,S
2022-01-07 14:50:02,S
2022-01-10 06:43:08,S
2022-01-12 10:00:15,S
2022-01-12 15:31:25,S
2022-01-12 17:15:07,S
2022-01-13 10:58:24,S
2022-01-16 08:00:49,S
2022-01-19 04:56:33,S
2022-01-20 09:12:40,S
2022-01-20 10:41:49,S
2022-01-20 13:06:27,S
2022-01-21 10:13:06,S
2022-01-23 13:20:21,R
2022-01-24 10:04:08,S
2022-01-24 11:12:45,S
2022-01-25 05:54:23,S
2022-01-28 16:20:52,S
2022-01-30 05:12:34,S
2022-01-31 06:00:26,R
2022-02-01 02:04:04,R
2022-02-01 10:52:51,R
2022-02-01 15:53:08,S
2022-02-01 22:43:57,S
2022-02-02 22:08:18,S
2022-02-04 09:52:58,S
2022-02-06 01:37:35,S
2022-02-07 08:59:08,R
2022-02-07 15:44:32,S
2022-02-09 18:56:09,S
2022-02-09 20:01:53,R
2022-02-10 10:57:14,R
2022-02-11 10:13:18,S
2022-02-12 03:18:38,S
2022-02-12 14:52:05,S
2022-02-14 04:26:38,S
2022-02-15 10:43:07,S
2022-02-15 12:58:11,S
2022-02-15 15:11:18,S
2022-02-15 19:10:33,R
2022-02-16 00:39:17,S
2022-02-16 19:22:52,S
2022-02-18 09:47:16,S
2022-02-18 21:02:27,S
2022-02-19 01:16:57,R
2022-02-20 10:02:22,R
2022-02-22 04:11:06,S
2022-02-22 14:44:38,S
2022-02-23 05:56:04,S
2022-02-26 14:49:43,R
2022-02-26 23:37:00,S
2022-02-27 14:37:55,S
2022-02-28 15:11:52,S
2022-03-01 08:56:29,S
2022-03-02 15:07:49,S
2022-03-03 10:38:34,S
2022-03-04 09:04:15,S
2022-03-05 09:28:57,S
2022-03-06 02:17:29,S
2022-03-06 05:57:51,S
2022-03-06 06:10:18,S
2022-03-06 06:24:07,S
2022-03-06 08:32:08,S
2022-03-06 09:02:00,S
2022-03-06 18:24:58,S
2022-03-06 18:28:16,S
2022-03-06 21:54:49,S
2022-03-06 21:57:55,S
2022-03-09 15:07:52,S
2022-03-10 18:54:59,S
2022-03-11 05:42:52,S
2022-03-11 08:42:36,S
2022-03-11 16:57:36,S
2022-03-11 18:09:43,S
2022-03-12 14:25:03,S
2022-03-12 14:30:15,S
2022-03-12 14:58:52,S
2022-03-12 16:00:48,S
2022-03-12 17:03:34,S
2022-03-12 17:08:52,S
